Time (ms),Amplitude
297300.0,-0.835
297302.7777777778,-0.82
297305.5555555556,-0.81
297308.3333333333,-0.805
297311.1111111111,-0.795
297313.8888888889,-0.78
297316.6666666667,-0.75
297319.44444444444,-0.715
297322.2222222222,-0.665
297325.0,-0.57
297327.7777777778,-0.465
297330.5555555556,-0.35
297333.3333333333,-0.24
297336.1111111111,-0.165
297338.8888888889,-0.125
297341.6666666666,-0.11
297344.44444444444,-0.11
297347.22222222225,-0.115
297350.0,-0.105
297352.7777777777,-0.075
297355.5555555556,-0.045
297358.3333333334,-0.01
297361.11111111107,0.0
297363.8888888889,0.005
297366.6666666667,0.015
297369.4444444445,0.005
297372.2222222222,0.0
297375.0,-0.01
297377.7777777778,-0.005
297380.5555555555,-0.005
297383.3333333333,0.005
297386.1111111111,0.015
297388.88888888893,0.035
297391.6666666666,0.055
297394.44444444444,0.07
297397.22222222225,0.09
297400.0,0.105
297402.7777777777,0.12
297405.5555555556,0.13
297408.3333333334,0.145
297411.1111111111,0.155
297413.8888888889,0.17
297416.6666666667,0.185
297419.44444444444,0.19
297422.2222222222,0.205
297425.0,0.22
297427.7777777778,0.24
297430.5555555556,0.265
297433.3333333333,0.285
297436.1111111111,0.3
297438.8888888889,0.325
297441.6666666667,0.345
297444.44444444444,0.35
297447.2222222222,0.365
297450.0,0.38
297452.7777777778,0.41
297455.5555555556,0.42
297458.3333333333,0.45
297461.1111111111,0.46
297463.8888888889,0.485
297466.6666666666,0.5
297469.44444444444,0.505
297472.22222222225,0.5
297475.0,0.495
297477.7777777777,0.49
297480.5555555556,0.49
297483.3333333334,0.485
297486.11111111107,0.48
297488.8888888889,0.47
297491.6666666667,0.465
297494.4444444445,0.45
297497.2222222222,0.435
297500.0,0.405
297502.7777777778,0.365
297505.5555555555,0.325
297508.3333333333,0.3
297511.1111111111,0.27
297513.88888888893,0.265
297516.6666666666,0.24
297519.44444444444,0.22
297522.22222222225,0.195
297525.0,0.16
297527.7777777777,0.12
297530.5555555556,0.085
297533.3333333334,0.06
297536.1111111111,0.06
297538.8888888889,0.055
297541.6666666667,0.035
297544.44444444444,0.01
297547.2222222222,-0.005
297550.0,-0.02
297552.7777777778,-0.035
297555.5555555556,-0.06
297558.3333333333,-0.075
297561.1111111111,-0.1
297563.8888888889,-0.105
297566.6666666667,-0.125
297569.44444444444,-0.135
297572.2222222222,-0.155
297575.0,-0.16
297577.7777777778,-0.19
297580.5555555556,-0.2
297583.3333333333,-0.22
297586.1111111111,-0.245
297588.8888888889,-0.26
297591.6666666666,-0.26
297594.44444444444,-0.27
297597.22222222225,-0.255
297600.0,-0.27
297602.7777777777,-0.285
297605.5555555556,-0.295
297608.3333333334,-0.3
297611.11111111107,-0.305
297613.8888888889,-0.33
297616.6666666667,-0.34
297619.4444444445,-0.35
297622.2222222222,-0.35
297625.0,-0.345
297627.7777777778,-0.34
297630.5555555555,-0.33
297633.3333333333,-0.32
297636.1111111111,-0.335
297638.88888888893,-0.335
297641.6666666666,-0.365
297644.44444444444,-0.37
297647.22222222225,-0.385
297650.0,-0.38
297652.7777777777,-0.385
297655.5555555556,-0.375
297658.3333333334,-0.37
297661.1111111111,-0.375
297663.8888888889,-0.38
297666.6666666667,-0.375
297669.44444444444,-0.37
297672.2222222222,-0.37
297675.0,-0.385
297677.7777777778,-0.385
297680.5555555556,-0.4
297683.3333333333,-0.41
297686.1111111111,-0.405
297688.8888888889,-0.4
297691.6666666667,-0.395
297694.44444444444,-0.385
297697.2222222222,-0.37
297700.0,-0.365
297702.7777777778,-0.375
297705.5555555556,-0.38
297708.3333333333,-0.39
297711.1111111111,-0.395
297713.8888888889,-0.4
297716.6666666666,-0.41
297719.44444444444,-0.4
297722.22222222225,-0.4
297725.0,-0.395
297727.7777777777,-0.39
297730.5555555556,-0.385
297733.3333333334,-0.4
297736.11111111107,-0.395
297738.8888888889,-0.405
297741.6666666667,-0.4
297744.4444444445,-0.405
297747.2222222222,-0.42
297750.0,-0.42
297752.7777777778,-0.435
297755.5555555555,-0.415
297758.3333333333,-0.415
297761.1111111111,-0.4
297763.88888888893,-0.385
297766.6666666666,-0.385
297769.44444444444,-0.4
297772.22222222225,-0.405
297775.0,-0.405
297777.7777777777,-0.41
297780.5555555556,-0.405
297783.3333333334,-0.395
297786.1111111111,-0.395
297788.8888888889,-0.4
297791.6666666667,-0.42
297794.44444444444,-0.41
297797.2222222222,-0.42
297800.0,-0.405
297802.7777777778,-0.395
297805.5555555556,-0.395
297808.3333333333,-0.405
297811.1111111111,-0.405
297813.8888888889,-0.415
297816.6666666667,-0.41
297819.44444444444,-0.41
297822.2222222222,-0.4
297825.0,-0.41
297827.7777777778,-0.42
297830.5555555556,-0.415
297833.3333333333,-0.42
297836.1111111111,-0.41
297838.8888888889,-0.4
297841.6666666666,-0.38
297844.44444444444,-0.385
297847.22222222225,-0.4
297850.0,-0.415
297852.7777777777,-0.435
297855.5555555556,-0.425
297858.3333333334,-0.42
297861.11111111107,-0.42
297863.8888888889,-0.4
297866.6666666667,-0.39
297869.4444444445,-0.385
297872.2222222222,-0.39
297875.0,-0.405
297877.7777777778,-0.415
297880.5555555555,-0.42
297883.3333333333,-0.415
297886.1111111111,-0.41
297888.88888888893,-0.415
297891.6666666666,-0.41
297894.44444444444,-0.41
297897.22222222225,-0.41
297900.0,-0.385
297902.7777777777,-0.38
297905.5555555556,-0.38
297908.3333333334,-0.38
297911.1111111111,-0.395
297913.8888888889,-0.405
297916.6666666667,-0.415
297919.44444444444,-0.44
297922.2222222222,-0.43
297925.0,-0.425
297927.7777777778,-0.42
297930.5555555556,-0.4
297933.3333333333,-0.385
297936.1111111111,-0.37
297938.8888888889,-0.37
297941.6666666667,-0.39
297944.44444444444,-0.4
297947.2222222222,-0.41
297950.0,-0.41
297952.7777777778,-0.41
297955.5555555556,-0.38
297958.3333333333,-0.36
297961.1111111111,-0.345
297963.8888888889,-0.335
297966.6666666666,-0.32
297969.44444444444,-0.315
297972.22222222225,-0.33
297975.0,-0.335
297977.7777777777,-0.34
297980.5555555556,-0.335
297983.3333333334,-0.315
297986.11111111107,-0.305
297988.8888888889,-0.29
297991.6666666667,-0.285
297994.4444444445,-0.29
297997.2222222222,-0.3
298000.0,-0.325
298002.7777777778,-0.33
298005.5555555555,-0.33
298008.3333333333,-0.33
298011.1111111111,-0.33
298013.88888888893,-0.335
298016.6666666666,-0.345
298019.44444444444,-0.355
298022.22222222225,-0.355
298025.0,-0.355
298027.7777777777,-0.355
298030.5555555556,-0.35
298033.3333333334,-0.365
298036.1111111111,-0.38
298038.8888888889,-0.375
298041.6666666667,-0.38
298044.44444444444,-0.385
298047.2222222222,-0.395
298050.0,-0.395
298052.7777777778,-0.395
298055.5555555556,-0.395
298058.3333333333,-0.39
298061.1111111111,-0.39
298063.8888888889,-0.39
298066.6666666667,-0.39
298069.44444444444,-0.385
298072.2222222222,-0.39
298075.0,-0.395
298077.7777777778,-0.39
298080.5555555556,-0.415
298083.3333333333,-0.395
298086.1111111111,-0.42
298088.8888888889,-0.45
298091.6666666666,-0.47
298094.44444444444,-0.48
298097.22222222225,-0.445
298100.0,-0.36
298102.7777777777,-0.22
298105.5555555556,-0.045
298108.3333333334,0.17
298111.11111111107,0.4
298113.8888888889,0.625
298116.6666666667,0.81
298119.4444444445,0.94
298122.2222222222,0.94
298125.0,0.81
298127.7777777778,0.55
298130.5555555555,0.225
298133.3333333333,-0.085
298136.1111111111,-0.34
298138.88888888893,-0.49
298141.6666666666,-0.53
298144.44444444444,-0.485
298147.22222222225,-0.41
298150.0,-0.35
298152.7777777777,-0.3
298155.5555555556,-0.275
298158.3333333334,-0.265
298161.1111111111,-0.28
298163.8888888889,-0.305
298166.6666666667,-0.33
298169.44444444444,-0.345
298172.2222222222,-0.355
298175.0,-0.355
298177.7777777778,-0.365
298180.5555555556,-0.37
298183.3333333333,-0.37
298186.1111111111,-0.375
298188.8888888889,-0.37
298191.6666666667,-0.37
298194.44444444444,-0.37
298197.2222222222,-0.355
298200.0,-0.35
298202.7777777778,-0.34
298205.5555555556,-0.35
298208.3333333333,-0.36
298211.1111111111,-0.355
298213.8888888889,-0.37
298216.6666666666,-0.385
298219.44444444444,-0.39
298222.22222222225,-0.39
298225.0,-0.375
298227.7777777777,-0.36
298230.5555555556,-0.345
298233.3333333334,-0.34
298236.11111111107,-0.33
298238.8888888889,-0.335
298241.6666666667,-0.355
298244.4444444445,-0.37
298247.2222222222,-0.385
298250.0,-0.39
298252.7777777778,-0.375
298255.5555555555,-0.355
298258.3333333333,-0.335
298261.1111111111,-0.335
298263.88888888893,-0.315
298266.6666666666,-0.325
298269.44444444444,-0.34
298272.22222222225,-0.35
298275.0,-0.35
298277.7777777777,-0.365
298280.5555555556,-0.36
298283.3333333334,-0.37
298286.1111111111,-0.365
298288.8888888889,-0.355
298291.6666666667,-0.36
298294.44444444444,-0.35
298297.2222222222,-0.345
298300.0,-0.345
298302.7777777778,-0.34
298305.5555555556,-0.34
298308.3333333333,-0.345
298311.1111111111,-0.34
298313.8888888889,-0.35
298316.6666666667,-0.36
298319.44444444444,-0.365
298322.2222222222,-0.365
298325.0,-0.36
298327.7777777778,-0.34
298330.5555555556,-0.335
298333.3333333333,-0.32
298336.1111111111,-0.305
298338.8888888889,-0.305
298341.6666666666,-0.315
298344.44444444444,-0.335
298347.22222222225,-0.35
298350.0,-0.35
298352.7777777777,-0.345
298355.5555555556,-0.325
298358.3333333334,-0.305
298361.11111111107,-0.285
298363.8888888889,-0.285
298366.6666666667,-0.285
298369.4444444445,-0.28
298372.2222222222,-0.285
298375.0,-0.29
298377.7777777778,-0.285
298380.5555555555,-0.285
298383.3333333333,-0.28
298386.1111111111,-0.29
298388.88888888893,-0.28
298391.6666666666,-0.265
298394.44444444444,-0.25
298397.22222222225,-0.225
298400.0,-0.215
298402.7777777777,-0.21
298405.5555555556,-0.21
298408.3333333334,-0.21
298411.1111111111,-0.21
298413.8888888889,-0.215
298416.6666666667,-0.195
298419.44444444444,-0.185
298422.2222222222,-0.185
298425.0,-0.18
298427.7777777778,-0.19
298430.5555555556,-0.18
298433.3333333333,-0.165
298436.1111111111,-0.145
298438.8888888889,-0.135
298441.6666666667,-0.135
298444.44444444444,-0.14
298447.2222222222,-0.145
298450.0,-0.16
298452.7777777778,-0.175
298455.5555555556,-0.18
298458.3333333333,-0.18
298461.1111111111,-0.19
298463.8888888889,-0.19
298466.6666666666,-0.185
298469.44444444444,-0.195
298472.22222222225,-0.205
298475.0,-0.21
298477.7777777777,-0.245
298480.5555555556,-0.27
298483.3333333334,-0.295
298486.11111111107,-0.305
298488.8888888889,-0.315
298491.6666666667,-0.325
298494.4444444445,-0.33
298497.2222222222,-0.32
298500.0,-0.33
298502.7777777778,-0.34
298505.5555555555,-0.36
298508.3333333333,-0.365
298511.1111111111,-0.385
298513.88888888893,-0.4
298516.6666666666,-0.4
298519.44444444444,-0.4
298522.22222222225,-0.385
298525.0,-0.365
298527.7777777777,-0.345
298530.5555555556,-0.33
298533.3333333334,-0.325
298536.1111111111,-0.32
298538.8888888889,-0.335
298541.6666666667,-0.345
298544.44444444444,-0.365
298547.2222222222,-0.36
298550.0,-0.35
298552.7777777778,-0.345
298555.5555555556,-0.335
298558.3333333333,-0.32
298561.1111111111,-0.33
298563.8888888889,-0.34
298566.6666666667,-0.33
298569.44444444444,-0.315
298572.2222222222,-0.305
298575.0,-0.3
298577.7777777778,-0.295
298580.5555555556,-0.3
298583.3333333333,-0.315
298586.1111111111,-0.335
298588.8888888889,-0.34
298591.6666666666,-0.335
298594.44444444444,-0.35
298597.22222222225,-0.355
298600.0,-0.38
298602.7777777777,-0.395
298605.5555555556,-0.37
298608.3333333334,-0.28
298611.11111111107,-0.145
298613.8888888889,0.045
298616.6666666667,0.265
298619.4444444445,0.47
298622.2222222222,0.625
298625.0,0.72
298627.7777777778,0.705
298630.5555555555,0.565
298633.3333333333,0.33
298636.1111111111,0.045
298638.88888888893,-0.21
298641.6666666666,-0.35
298644.44444444444,-0.395
298647.22222222225,-0.355
298650.0,-0.285
298652.7777777777,-0.225
298655.5555555556,-0.19
298658.3333333334,-0.19
298661.1111111111,-0.22
298663.8888888889,-0.235
298666.6666666667,-0.26
298669.44444444444,-0.28
298672.2222222222,-0.275
298675.0,-0.29
298677.7777777778,-0.295
298680.5555555556,-0.31
298683.3333333333,-0.325
298686.1111111111,-0.325
298688.8888888889,-0.32
298691.6666666667,-0.315
298694.44444444444,-0.31
298697.2222222222,-0.3
298700.0,-0.295
298702.7777777778,-0.29
298705.5555555556,-0.285
298708.3333333333,-0.305
298711.1111111111,-0.305
298713.8888888889,-0.31
298716.6666666666,-0.315
298719.44444444444,-0.305
298722.22222222225,-0.31
298725.0,-0.3
298727.7777777777,-0.285
298730.5555555556,-0.29
298733.3333333334,-0.295
298736.11111111107,-0.3
298738.8888888889,-0.305
298741.6666666667,-0.295
298744.4444444445,-0.285
298747.2222222222,-0.285
298750.0,-0.28
298752.7777777778,-0.29
298755.5555555555,-0.29
298758.3333333333,-0.3
298761.1111111111,-0.305
298763.88888888893,-0.305
298766.6666666666,-0.295
298769.44444444444,-0.285
298772.22222222225,-0.275
298775.0,-0.285
298777.7777777777,-0.285
298780.5555555556,-0.315
298783.3333333334,-0.31
298786.1111111111,-0.315
298788.8888888889,-0.31
298791.6666666667,-0.3
298794.44444444444,-0.3
298797.2222222222,-0.295
298800.0,-0.295
298802.7777777778,-0.295
298805.5555555556,-0.305
298808.3333333333,-0.31
298811.1111111111,-0.315
298813.8888888889,-0.32
298816.6666666667,-0.33
298819.44444444444,-0.335
298822.2222222222,-0.345
298825.0,-0.35
298827.7777777778,-0.35
298830.5555555556,-0.335
298833.3333333333,-0.34
298836.1111111111,-0.325
298838.8888888889,-0.315
298841.6666666666,-0.315
298844.44444444444,-0.33
298847.22222222225,-0.345
298850.0,-0.355
298852.7777777777,-0.365
298855.5555555556,-0.355
298858.3333333334,-0.35
298861.11111111107,-0.34
298863.8888888889,-0.31
298866.6666666667,-0.305
298869.4444444445,-0.285
298872.2222222222,-0.28
298875.0,-0.28
298877.7777777778,-0.285
298880.5555555555,-0.295
298883.3333333333,-0.295
298886.1111111111,-0.295
298888.88888888893,-0.295
298891.6666666666,-0.29
298894.44444444444,-0.295
298897.22222222225,-0.28
298900.0,-0.28
298902.7777777777,-0.275
298905.5555555556,-0.275
298908.3333333334,-0.3
298911.1111111111,-0.31
298913.8888888889,-0.31
298916.6666666667,-0.31
298919.44444444444,-0.29
298922.2222222222,-0.28
298925.0,-0.27
298927.7777777778,-0.25
298930.5555555556,-0.23
298933.3333333333,-0.22
298936.1111111111,-0.235
298938.8888888889,-0.27
298941.6666666667,-0.36
298944.44444444444,-0.495
298947.2222222222,-0.68
298950.0,-0.9
298952.7777777778,-1.1
298955.5555555556,-1.285
298958.3333333333,-1.415
298961.1111111111,-1.525
298963.8888888889,-1.595
298966.6666666666,-1.66
298969.44444444444,-1.685
298972.22222222225,-1.71
298975.0,-1.715
298977.7777777777,-1.695
298980.5555555556,-1.655
298983.3333333334,-1.61
298986.11111111107,-1.545
298988.8888888889,-1.47
298991.6666666667,-1.39
298994.4444444445,-1.31
298997.2222222222,-1.22
299000.0,-1.15
299002.7777777778,-1.07
299005.5555555555,-1.02
299008.3333333333,-0.98
299011.1111111111,-0.955
299013.88888888893,-0.94
299016.6666666666,-0.925
299019.44444444444,-0.89
299022.22222222225,-0.855
299025.0,-0.825
299027.7777777777,-0.8
299030.5555555556,-0.77
299033.3333333334,-0.755
299036.1111111111,-0.72
299038.8888888889,-0.7
299041.6666666667,-0.64
299044.44444444444,-0.565
299047.2222222222,-0.45
299050.0,-0.345
299052.7777777778,-0.23
299055.5555555556,-0.155
299058.3333333333,-0.11
299061.1111111111,-0.08
299063.8888888889,-0.06
299066.6666666667,-0.05
299069.44444444444,-0.05
299072.2222222222,-0.05
299075.0,-0.04
299077.7777777778,-0.03
299080.5555555556,-0.03
299083.3333333333,-0.025
299086.1111111111,-0.025
299088.8888888889,0.0
299091.6666666666,0.025
299094.44444444444,0.03
299097.22222222225,0.07
299100.0,0.09
299102.7777777777,0.1
299105.5555555556,0.1
299108.3333333334,0.105
299111.11111111107,0.115
299113.8888888889,0.115
299116.6666666667,0.14
299119.4444444445,0.17
299122.2222222222,0.18
299125.0,0.2
299127.7777777778,0.215
299130.5555555555,0.225
299133.3333333333,0.25
299136.1111111111,0.255
299138.88888888893,0.265
299141.6666666666,0.285
299144.44444444444,0.3
299147.22222222225,0.315
299150.0,0.33
299152.7777777777,0.34
299155.5555555556,0.355
299158.3333333334,0.365
299161.1111111111,0.39
299163.8888888889,0.415
299166.6666666667,0.44
299169.44444444444,0.475
299172.2222222222,0.495
299175.0,0.505
299177.7777777778,0.51
299180.5555555556,0.51
299183.3333333333,0.52
299186.1111111111,0.5
299188.8888888889,0.5
299191.6666666667,0.52
299194.44444444444,0.53
299197.2222222222,0.54
299200.0,0.545
299202.7777777778,0.55
299205.5555555556,0.535
299208.3333333333,0.52
299211.1111111111,0.495
299213.8888888889,0.465
299216.6666666666,0.44
299219.44444444444,0.41
299222.22222222225,0.405
299225.0,0.405
299227.7777777777,0.405
299230.5555555556,0.395
299233.3333333334,0.38
299236.11111111107,0.355
299238.8888888889,0.33
299241.6666666667,0.31
299244.4444444445,0.295
299247.2222222222,0.295
299250.0,0.305
299252.7777777778,0.305
299255.5555555555,0.27
299258.3333333333,0.2
299261.1111111111,0.085
299263.88888888893,-0.09
299266.6666666666,-0.28
299269.44444444444,-0.505
299272.22222222225,-0.705
299275.0,-0.885
299277.7777777777,-1.025
299280.5555555556,-1.12
299283.3333333334,-1.205
299286.1111111111,-1.265
299288.8888888889,-1.3
299291.6666666667,-1.315
299294.44444444444,-1.325
299297.2222222222,-1.315
299300.0,-1.31
299302.7777777778,-1.295
299305.5555555556,-1.275
299308.3333333333,-1.25
299311.1111111111,-1.235
299313.8888888889,-1.215
299316.6666666667,-1.18
299319.44444444444,-1.13
299322.2222222222,-1.075
299325.0,-1.0
299327.7777777778,-0.945
299330.5555555556,-0.895
299333.3333333333,-0.865
299336.1111111111,-0.84
299338.8888888889,-0.83
299341.6666666666,-0.81
299344.44444444444,-0.805
299347.22222222225,-0.78
299350.0,-0.755
299352.7777777777,-0.735
299355.5555555556,-0.705
299358.3333333334,-0.66
299361.11111111107,-0.6
299363.8888888889,-0.48
299366.6666666667,-0.355
299369.4444444445,-0.245
299372.2222222222,-0.165
299375.0,-0.115
299377.7777777778,-0.11
299380.5555555555,-0.1
299383.3333333333,-0.1
299386.1111111111,-0.095
299388.88888888893,-0.09
299391.6666666666,-0.075
299394.44444444444,-0.065
299397.22222222225,-0.04
299400.0,-0.025
299402.7777777777,-0.01
299405.5555555556,-0.015
299408.3333333334,-0.01
299411.1111111111,-0.005
299413.8888888889,-0.025
299416.6666666667,-0.025
299419.44444444444,-0.015
299422.2222222222,0.01
299425.0,0.025
299427.7777777778,0.045
299430.5555555556,0.06
299433.3333333333,0.065
299436.1111111111,0.075
299438.8888888889,0.075
299441.6666666667,0.075
299444.44444444444,0.095
299447.2222222222,0.11
299450.0,0.13
299452.7777777778,0.145
299455.5555555556,0.16
299458.3333333333,0.145
299461.1111111111,0.15
299463.8888888889,0.165
299466.6666666666,0.175
299469.44444444444,0.205
299472.22222222225,0.215
299475.0,0.24
299477.7777777777,0.235
299480.5555555556,0.245
299483.3333333334,0.25
299486.11111111107,0.25
299488.8888888889,0.26
299491.6666666667,0.27
299494.4444444445,0.28
299497.2222222222,0.29
299500.0,0.31
299502.7777777778,0.32
299505.5555555555,0.33
299508.3333333333,0.33
299511.1111111111,0.33
299513.88888888893,0.315
299516.6666666666,0.295
299519.44444444444,0.27
299522.22222222225,0.245
299525.0,0.24
299527.7777777777,0.235
299530.5555555556,0.225
299533.3333333334,0.215
299536.1111111111,0.205
299538.8888888889,0.18
299541.6666666667,0.16
299544.44444444444,0.155
299547.2222222222,0.155
299550.0,0.16
299552.7777777778,0.165
299555.5555555556,0.16
299558.3333333333,0.095
299561.1111111111,-0.02
299563.8888888889,-0.205
299566.6666666667,-0.445
299569.44444444444,-0.7
299572.2222222222,-0.925
299575.0,-1.11
299577.7777777778,-1.245
299580.5555555556,-1.33
299583.3333333333,-1.405
299586.1111111111,-1.445
299588.8888888889,-1.475
299591.6666666666,-1.48
299594.44444444444,-1.46
299597.22222222225,-1.435
299600.0,-1.405
299602.7777777777,-1.4
299605.5555555556,-1.36
299608.3333333334,-1.33
299611.11111111107,-1.29
299613.8888888889,-1.23
299616.6666666667,-1.175
299619.4444444445,-1.115
299622.2222222222,-1.055
299625.0,-1.0
299627.7777777778,-0.935
299630.5555555555,-0.9
299633.3333333333,-0.87
299636.1111111111,-0.835
299638.88888888893,-0.825
299641.6666666666,-0.805
299644.44444444444,-0.8
299647.22222222225,-0.785
299650.0,-0.76
299652.7777777777,-0.735
299655.5555555556,-0.695
299658.3333333334,-0.635
299661.1111111111,-0.575
299663.8888888889,-0.485
299666.6666666667,-0.39
299669.44444444444,-0.285
299672.2222222222,-0.175
299675.0,-0.09
299677.7777777778,-0.045
299680.5555555556,-0.025
299683.3333333333,-0.025
299686.1111111111,-0.03
299688.8888888889,-0.03
299691.6666666667,-0.025
299694.44444444444,-0.01
299697.2222222222,0.005
299700.0,0.02
299702.7777777778,0.04
299705.5555555556,0.065
299708.3333333333,0.09
299711.1111111111,0.1
299713.8888888889,0.095
299716.6666666666,0.085
299719.44444444444,0.075
299722.22222222225,0.095
299725.0,0.115
299727.7777777777,0.155
299730.5555555556,0.185
299733.3333333334,0.215
299736.11111111107,0.225
299738.8888888889,0.23
299741.6666666667,0.23
299744.4444444445,0.22
299747.2222222222,0.23
299750.0,0.24
299752.7777777778,0.25
299755.5555555555,0.285
299758.3333333333,0.305
299761.1111111111,0.33
299763.88888888893,0.355
299766.6666666666,0.37
299769.44444444444,0.39
299772.22222222225,0.405
299775.0,0.42
299777.7777777777,0.415
299780.5555555556,0.43
299783.3333333334,0.45
299786.1111111111,0.445
299788.8888888889,0.45
299791.6666666667,0.46
299794.44444444444,0.47
299797.2222222222,0.475
299800.0,0.49
299802.7777777778,0.485
299805.5555555556,0.485
299808.3333333333,0.47
299811.1111111111,0.475
299813.8888888889,0.465
299816.6666666667,0.46
299819.44444444444,0.45
299822.2222222222,0.44
299825.0,0.435
299827.7777777778,0.425
299830.5555555556,0.4
299833.3333333333,0.385
299836.1111111111,0.35
299838.8888888889,0.33
299841.6666666666,0.29
299844.44444444444,0.27
299847.22222222225,0.255
299850.0,0.24
299852.7777777777,0.23
299855.5555555556,0.215
299858.3333333334,0.2
299861.11111111107,0.17
299863.8888888889,0.14
299866.6666666667,0.12
299869.4444444445,0.08
299872.2222222222,0.055
299875.0,0.02
299877.7777777778,-0.005
299880.5555555555,-0.03
299883.3333333333,-0.025
299886.1111111111,-0.04
299888.88888888893,-0.03
299891.6666666666,-0.01
299894.44444444444,0.01
299897.22222222225,0.03
299900.0,0.02
299902.7777777777,-0.055
299905.5555555556,-0.19
299908.3333333334,-0.39
299911.1111111111,-0.645
299913.8888888889,-0.845
299916.6666666667,-1.005
299919.44444444444,-1.125
299922.2222222222,-1.205
299925.0,-1.28
299927.7777777778,-1.32
299930.5555555556,-1.355
299933.3333333333,-1.385
299936.1111111111,-1.39
299938.8888888889,-1.4
299941.6666666667,-1.405
299944.44444444444,-1.41
299947.2222222222,-1.4
299950.0,-1.385
299952.7777777778,-1.355
299955.5555555556,-1.325
299958.3333333333,-1.28
299961.1111111111,-1.225
299963.8888888889,-1.175
299966.6666666666,-1.105
299969.44444444444,-1.04
299972.22222222225,-0.985
299975.0,-0.94
299977.7777777777,-0.925
299980.5555555556,-0.925
299983.3333333334,-0.91
299986.11111111107,-0.9
299988.8888888889,-0.895
299991.6666666667,-0.855
299994.4444444445,-0.84
299997.2222222222,-0.8
300000.0,-0.755
300002.7777777778,-0.73
300005.5555555555,-0.69
300008.3333333333,-0.655
300011.1111111111,-0.59
300013.88888888893,-0.505
300016.6666666666,-0.42
300019.44444444444,-0.325
300022.22222222225,-0.245
300025.0,-0.175
300027.7777777777,-0.13
300030.5555555556,-0.115
300033.3333333334,-0.11
300036.1111111111,-0.1
300038.8888888889,-0.085
300041.6666666667,-0.075
300044.44444444444,-0.07
300047.2222222222,-0.07
300050.0,-0.065
300052.7777777778,-0.055
300055.5555555556,-0.04
300058.3333333333,-0.01
300061.1111111111,0.005
300063.8888888889,0.015
300066.6666666667,0.03
300069.44444444444,0.03
300072.2222222222,0.05
300075.0,0.06
300077.7777777778,0.075
300080.5555555556,0.085
300083.3333333333,0.09
300086.1111111111,0.1
300088.8888888889,0.115
300091.6666666666,0.13
300094.44444444444,0.14
300097.22222222225,0.165
300100.0,0.18
300102.7777777777,0.195
300105.5555555556,0.21
300108.3333333334,0.23
300111.11111111107,0.24
300113.8888888889,0.255
300116.6666666667,0.27
300119.4444444445,0.275
300122.2222222222,0.295
300125.0,0.32
